RHO   : 1.225
NU    : 1.463e-05
B     : 2
U_inf : 7.9
RPM   : 140
power : 214.02484297274958
R_out : 1.47
R_in  : 0.059
N     : 200
M     : 200
dt    : 0.05
thrust: 23.99041799066547
eta   : 0.8855247806460868
optsucess:Optimization terminated successfully
îºåar[m],óÉå∑í∑chord[m],éÊïtäptheta[deg],ó¨ì¸äpphi[deg],å}äpalpha[deg],èzä¬gamma,Re,ógóÕåWêîCL,çRóÕåWêîCD,ó¨ì¸ë¨ìxV,ã«èäógóÕdL,ã«èäçRóÕdD
7.186424999999999619e-01,1.362038853888538903e-01,4.160973376102134580e+01,3.791299527680015302e+01,3.696738484221191889e+00,7.838574069190875626e-01,1.225473928394204850e+05,8.744171358185692799e-01,1.612287716514823957e-02,1.316312197792442262e+01,8.917211738269112398e-02,1.644193641941180291e-03
7.256974999999999953e-01,1.353760516993323393e-01,4.137822331307235402e+01,3.765851743153764630e+01,3.719705881534708602e+00,7.862382772583806911e-01,1.225691221158330154e+05,8.769175810760789780e-01,1.612136207336587954e-02,1.324596362536314764e+01,9.000587288777942008e-02,1.654679181791146201e-03
7.327525000000000288e-01,1.345543227587743806e-01,4.114831853651567428e+01,3.740671785813937333e+01,3.741600678376300504e+00,7.885077078016781149e-01,1.225897192839257768e+05,8.793009896748523735e-01,1.611993352471031288e-02,1.332909680158811128e+01,9.083218716796045977e-02,1.665196373306713096e-03
7.398075000000000623e-01,1.337387448440198467e-01,4.092018939439578418e+01,3.715774135083718477e+01,3.762448043558599853e+00,7.906679552188693449e-01,1.226092220503335266e+05,8.815697316219535118e-01,1.611858775167821986e-02,1.341251497977243368e+01,9.165105416372776315e-02,1.675744420528005275e-03
7.468624999999998737e-01,1.329293702024232360e-01,4.069414655767105415e+01,3.691186940842529651e+01,3.782277149245757641e+00,7.927217777018823464e-01,1.226276711514817725e+05,8.837267036345252125e-01,1.611732087996227761e-02,1.349621100449232358e+01,9.246252638919010003e-02,1.686322480759690819e-03
7.539174999999999072e-01,1.321261765648421294e-01,4.046966964187771509e+01,3.666857657824635908e+01,3.801093063631355129e+00,7.946695346414919259e-01,1.226450844743434136e+05,8.857722831530951968e-01,1.611613069350266783e-02,1.358018246277698182e+01,9.326641330581422751e-02,1.696930164488953847e-03
7.609724999999999406e-01,1.313292296607452836e-01,4.024729621079559649e+01,3.642836020650612738e+01,3.818936004289469111e+00,7.965152686972599705e-01,1.226615116360909306e+05,8.877107158725097147e-01,1.611501288989230715e-02,1.366442124020471027e+01,9.406291945591337134e-02,1.707566589418803250e-03
7.680274999999999741e-01,1.305385382154395923e-01,4.002698939607368800e+01,3.619116215348167032e+01,3.835827242592020347e+00,7.982608983637216049e-01,1.226769819870314823e+05,8.895440166402317494e-01,1.611396463924492234e-02,1.374892250982777497e+01,9.485202946841393701e-02,1.718231161384793952e-03
7.750825000000000076e-01,1.297540812020211709e-01,3.980834882954314224e+01,3.595656994562031628e+01,3.851778883922823304e+00,7.999075825072399226e-01,1.226915171153845295e+05,8.912734025245967473e-01,1.611298370869957211e-02,1.383368352478546548e+01,9.563365546727961575e-02,1.728923502241657383e-03
7.821375000000000410e-01,1.289759254855207260e-01,3.959204869013490935e+01,3.572520741714698289e+01,3.866841272987927347e+00,8.014605434767522185e-01,1.227051733700965706e+05,8.929043581575974997e-01,1.611206559587676987e-02,1.391869590892019204e+01,9.640816128057379253e-02,1.739642778466883415e-03
7.891925000000000745e-01,1.282041083086551958e-01,3.937854635885533838e+01,3.549749496566518303e+01,3.881051393190155796e+00,8.029236842363250970e-01,1.227179942087003874e+05,8.944409825226309341e-01,1.611120675393424087e-02,1.400395259527014424e+01,9.717577377866462585e-02,1.750388246305556970e-03
7.962474999999998859e-01,1.274386984761246844e-01,3.916916841829291940e+01,3.527472913385945930e+01,3.894439284433463211e+00,8.043002385921333985e-01,1.227300161763861397e+05,8.958866718379538963e-01,1.611040417158449145e-02,1.408944188956009391e+01,9.793661616620283339e-02,1.761158547428699891e-03
8.033024999999999194e-01,1.266795522452028588e-01,3.896307850338746448e+01,3.505615978107223896e+01,3.906918722315222414e+00,8.055815453924847214e-01,1.227411714980651013e+05,8.972323299611530967e-01,1.610966183257897533e-02,1.417516329344851123e+01,9.868944030501423936e-02,1.771952989956462974e-03
8.103574999999999529e-01,1.259264494813979174e-01,3.875853827102866234e+01,3.484018002398740066e+01,3.918358247041263898e+00,8.067543993527389601e-01,1.227513533143912646e+05,8.984640883959866819e-01,1.610898628931522678e-02,1.426112072869036851e+01,9.943244201060071064e-02,1.782771137710675380e-03
8.174124999999999863e-01,1.251792104761068891e-01,3.855377749868264914e+01,3.462511205241112577e+01,3.928665446271521144e+00,8.078096922142928848e-01,1.227604907245720387e+05,8.995723814379923411e-01,1.610838168201640663e-02,1.434731831643315125e+01,1.001642861532318352e-01,1.793612815995715860e-03
8.244675000000000198e-01,1.244379094697463800e-01,3.834977475906302402e+01,3.441187753136302518e+01,3.937897227700000613e+00,8.087535748310863415e-01,1.227686444185779401e+05,9.005636688566546200e-01,1.610784348104193561e-02,1.443374672153640148e+01,1.008854185925274205e-01,1.804477116283149636e-03
8.315225000000000533e-01,1.237029014559652418e-01,3.815230057865306179e+01,3.420609303497705866e+01,3.946207543676001350e+00,8.096019580794550086e-01,1.227759578422091145e+05,9.014546606233729831e-01,1.610736180233047002e-02,1.452037294267443279e+01,1.015973610866027776e-01,1.815360799235620631e-03
8.385774999999998647e-01,1.229736885949242742e-01,3.795691388831885149e+01,3.400363877825555647e+01,3.953275110063297237e+00,8.103225376813543157e-01,1.227821581993790460e+05,9.022114300360080108e-01,1.610695421882576972e-02,1.460721390877314541e+01,1.022959439328958997e-01,1.826263812278416465e-03
8.456324999999998981e-01,1.222490021585401626e-01,3.774432977388688926e+01,3.378576801523389861e+01,3.958561758652993756e+00,8.108610063746767294e-01,1.227867847639962856e+05,9.027769423481719624e-01,1.610665056031901701e-02,1.469435847637937975e+01,1.029746094113655197e-01,1.837193632859248499e-03
8.526874999999999316e-01,1.215316952393130506e-01,3.755551797099006706e+01,3.359202269350002013e+01,3.963495277490047819e+00,8.113631096130441422e-01,1.227910936545317527e+05,9.033042628160007359e-01,1.610636811459778897e-02,1.478160653176414741e+01,1.036501660488715337e-01,1.848134452856407513e-03
8.597424999999999651e-01,1.208189320864394706e-01,3.735029965170026856e+01,3.338362762283055929e+01,3.966672028869710154e+00,8.116862230206344231e-01,1.227938638518059888e+05,9.036436040116605506e-01,1.610618671446370498e-02,1.486914506798190061e+01,1.043055169915401842e-01,1.859100340616956547e-03
8.667974999999999985e-01,1.201124421905271494e-01,3.715457892422386976e+01,3.318560799356711044e+01,3.968970930656762874e+00,8.119199549071109967e-01,1.227958664443972666e+05,9.038890746605339199e-01,1.610605566944893485e-02,1.495684787785637049e+01,1.049509559569695161e-01,1.870081171010573107e-03
8.738525000000000320e-01,1.194133609844369309e-01,3.694472798206982844e+01,3.297516693950570499e+01,3.969561042564122122e+00,8.119998321730077517e-01,1.227992242097675044e+05,9.039532819565628818e-01,1.610570804561912636e-02,1.504482107678924052e+01,1.055786424480887609e-01,1.881091451364892177e-03
8.809075000000000655e-01,1.187200098912600255e-01,3.674094583807765702e+01,3.277127035445241177e+01,3.969675483625246581e+00,8.120269212592734487e-01,1.228015336052791099e+05,9.039664384593392166e-01,1.610545758505870992e-02,1.513297074596601277e+01,1.062007850288689964e-01,1.892119182762472740e-03
8.879624999999998769e-01,1.180313086744010087e-01,3.654561081133606137e+01,3.257592962119185387e+01,3.969681190144208838e+00,8.120282720186015046e-01,1.228016487582906993e+05,9.039670944899146354e-01,1.610544509667116361e-02,1.522128443301283696e+01,1.068207341468900839e-01,1.903161607845493559e-03
8.950174999999999104e-01,1.173473730719194336e-01,3.636231416917443937e+01,3.239273483342236659e+01,3.969579335752072335e+00,8.120041623584350887e-01,1.227995933707267250e+05,9.039553850210971797e-01,1.610566800832029244e-02,1.530974238266641052e+01,1.074383290096054683e-01,1.914216218045991253e-03
9.020724999999999438e-01,1.166678669559741421e-01,3.617678967984046778e+01,3.220817364427435336e+01,3.968616035566115308e+00,8.118838774060749275e-01,1.227955574067877315e+05,9.038511852320842976e-01,1.610607588720862696e-02,1.539840447703764426e+01,1.080445206906832378e-01,1.925287345830495236e-03
9.091274999999999773e-01,1.159969020856142785e-01,3.599284000292072960e+01,3.202627872884924898e+01,3.966561274071481957e+00,8.116749604846215105e-01,1.227937673279915180e+05,9.036317758350915774e-01,1.610619303267213712e-02,1.548724822566887482e+01,1.086399393538271113e-01,1.936381478698530291e-03
9.161825000000000108e-01,1.153320529996119115e-01,3.582199770839820019e+01,3.185820107064391848e+01,3.963796637754284813e+00,8.113937680740320735e-01,1.227913565927449818e+05,9.033364610428906705e-01,1.610635089045878154e-02,1.557622100907112284e+01,1.092262127112117870e-01,1.947486661095966824e-03
9.232375000000000442e-01,1.146711721541124052e-01,3.563056684658629791e+01,3.167152358714475824e+01,3.959043259441537899e+00,8.109100272435839640e-01,1.227872056672464387e+05,9.028284252017968470e-01,1.610662295488776360e-02,1.566546138115317710e+01,1.097865070301574097e-01,1.958611209957903786e-03
9.302925000000000777e-01,1.140161917721873586e-01,3.544945435033977787e+01,3.149590551863495946e+01,3.953548831704816191e+00,8.103504285216909242e-01,1.227823979820574168e+05,9.022407216434915611e-01,1.610693847110616223e-02,1.575483669956852317e+01,1.103366715949222060e-01,1.969747028541114775e-03
9.373474999999998891e-01,1.133665920642034641e-01,3.527103817551866882e+01,3.132399920511951663e+01,3.947038970399152191e+00,8.096867705423630435e-01,1.227766881668350834e+05,9.015437326392470307e-01,1.610731375656867734e-02,1.584437632969978971e+01,1.108728724622938672e-01,1.980895744917572816e-03
9.444024999999999226e-01,1.127219593245294138e-01,3.508979252733580267e+01,3.115053142692366350e+01,3.939261100412139172e+00,8.088928937293767829e-01,1.227698463995396160e+05,9.007099847953103922e-01,1.610776424702517820e-02,1.593409894210746280e+01,1.113913933615333779e-01,1.992057747447952259e-03
9.514574999999999561e-01,1.120824550752650972e-01,3.490872846794257356e+01,3.097835499090525957e+01,3.930373477037310881e+00,8.079844273402665422e-01,1.227620015224340605e+05,8.997558923204840298e-01,1.610828186500550679e-02,1.602398949119345417e+01,1.118939869677313959e-01,2.003232094904099959e-03
9.585124999999999895e-01,1.114482060650121287e-01,3.473048250046949192e+01,3.080996702509342100e+01,3.920515475376072256e+00,8.069753830592870658e-01,1.227532686002248374e+05,8.986961706105891512e-01,1.610885942919801014e-02,1.611403523690351491e+01,1.123822447291994847e-01,2.014418044588329581e-03
9.655675000000000230e-01,1.108191008728611204e-01,3.455442650454401132e+01,3.064478432937179164e+01,3.909642175172219680e+00,8.058609215150940308e-01,1.227435993624100665e+05,8.975257372455865967e-01,1.610950057388319326e-02,1.620423595326086996e+01,1.128552484795276450e-01,2.025615104616456264e-03
9.726225000000000565e-01,1.101949664497433867e-01,3.437912515917010126e+01,3.048147113285533294e+01,3.897654026314770093e+00,8.046304828749295535e-01,1.227328945556340332e+05,8.962335020441645206e-01,1.611021240746116773e-02,1.629459407447469133e+01,1.133112770569961458e-01,2.036822700094661261e-03
9.796774999999998679e-01,1.095756999937363974e-01,3.420416346643619221e+01,3.031965923978644284e+01,3.884504226649752479e+00,8.032788937101223992e-01,1.227211001055019588e+05,8.948140317515290709e-01,1.611099915036409702e-02,1.638510814574877017e+01,1.137493110480890107e-01,2.048040138645414263e-03
9.867324999999999013e-01,1.089612281417034340e-01,3.402933110065045241e+01,3.015915411226054843e+01,3.870176988389903983e+00,8.018041826962669649e-01,1.227081884879752761e+05,8.932652560370617500e-01,1.611186334822947708e-02,1.647577609206464189e+01,1.141687656000853202e-01,2.059266872357001874e-03
9.937874999999999348e-01,1.083515157059252443e-01,3.385495557012046675e+01,3.000026587836982017e+01,3.854689691750645242e+00,8.002078465287828513e-01,1.226941614397641097e+05,8.915887467650104314e-01,1.611280566456405050e-02,1.656659410963447954e+01,1.145695333829072765e-01,2.070502384845729175e-03
1.000842499999999857e+00,1.077465148910924791e-01,3.368113111559805617e+01,2.984307943565224264e+01,3.838051679945811312e+00,7.984906413173592510e-01,1.226790132983510994e+05,8.897852980193092787e-01,1.611382732182372809e-02,1.665755933144575707e+01,1.149514108660566747e-01,2.081746224869015539e-03
1.007897499999999891e+00,1.071461496067673547e-01,3.350725042272896559e+01,2.968699481925471062e+01,3.820255603474255857e+00,7.966517070524250510e-01,1.226627230998052983e+05,8.878540065979579898e-01,1.611493064675532244e-02,1.674867128250782500e+01,1.153139786748471479e-01,2.092998122593434096e-03
1.014952499999999924e+00,1.065504248551258082e-01,3.333412678880961266e+01,2.953276899344887951e+01,3.801357795360729597e+00,7.946969295661180377e-01,1.226453288167165301e+05,8.858010539383961435e-01,1.611611403147480970e-02,1.683992497475475503e+01,1.156577646043853991e-01,2.104257739028809939e-03
1.022007499999999958e+00,1.059593320555988344e-01,3.316256577822696272e+01,2.938116735120000911e+01,3.781398427026952724e+00,7.926307864709961626e-01,1.226268557011665544e+05,8.836311425331964120e-01,1.611737674794310252e-02,1.693131566709674374e+01,1.159831101095208372e-01,2.115524670932574392e-03
1.029062499999999769e+00,1.053727839026613322e-01,3.299212698212981820e+01,2.923177470632199260e+01,3.760352275807822497e+00,7.904508257421339890e-01,1.226072663389902882e+05,8.813416972089038737e-01,1.611872240113772919e-02,1.702284252256644237e+01,1.162893775165599192e-01,2.126798494076287752e-03
1.036117499999999803e+00,1.047907256393156711e-01,3.282330858417753916e+01,2.908509651971871079e+01,3.738212064458827477e+00,7.881565051911779696e-01,1.225865391033514170e+05,8.789321485467334050e-01,1.612015360567136540e-02,1.711450184298717403e+01,1.165761836517308636e-01,2.138078565377378448e-03
1.043172499999999836e+00,1.042130540799584282e-01,3.265603091867650676e+01,2.894110810348360729e+01,3.714922815192903016e+00,7.857424593588540063e-01,1.225646072009504423e+05,8.763968616168966719e-01,1.612167620342884813e-02,1.720629166067925553e+01,1.168424376404179482e-01,2.149364094005135669e-03
1.050227499999999869e+00,1.036396024874456229e-01,3.248891581555000840e+01,2.879853956574105212e+01,3.690376249808956288e+00,7.831978630411315923e-01,1.225413514407899056e+05,8.737244675390170023e-01,1.612329986228243014e-02,1.729821350671356228e+01,1.170862384080968988e-01,2.160654304345819947e-03
1.057282499999999903e+00,1.030703045240115440e-01,3.232260137737221584e+01,2.865805291199523097e+01,3.664548465376985309e+00,7.805205236138946789e-01,1.225167284225244657e+05,8.709126635683874795e-01,1.612502916701779102e-02,1.739026332656236562e+01,1.173069092208261222e-01,2.171948361536248789e-03
1.064337499999999714e+00,1.025049996217427400e-01,3.215525804868397586e+01,2.851791294673363453e+01,3.637345101950344439e+00,7.777011788612280263e-01,1.224906269525029202e+05,8.679517223110053692e-01,1.612687365002476308e-02,1.748244357765942070e+01,1.175027414826131378e-01,2.183245699860048711e-03
1.071392499999999748e+00,1.019437206495381054e-01,3.198894981325040732e+01,2.838011018295268784e+01,3.608839630297719037e+00,7.747481347995808232e-01,1.224630960568343144e+05,8.648503669380134262e-01,1.612883168484870525e-02,1.757474696720914409e+01,1.176745990218847071e-01,2.194545870317094003e-03
1.078447499999999781e+00,1.013864273820465067e-01,3.182532125591457728e+01,2.824629027300122175e+01,3.579030982913354642e+00,7.716616779367575507e-01,1.224341095408408728e+05,8.616088983465547413e-01,1.613090702968012283e-02,1.766716777417180495e+01,1.178221580389072903e-01,2.205848014115384479e-03
1.085502499999999815e+00,1.008327723280189464e-01,3.165972025560464687e+01,2.811190219396631917e+01,3.547818061638329468e+00,7.684135603052828500e-01,1.224033683130231802e+05,8.581976498659396047e-01,1.613312330491544974e-02,1.775971479385696483e+01,1.179408121933523956e-01,2.217150869726177559e-03
1.092557499999999848e+00,1.002826648490998257e-01,3.149140507706759351e+01,2.797619932565830325e+01,3.515205751409289370e+00,7.650013507698927295e-01,1.223708097453833470e+05,8.546140682615215312e-01,1.613548759628025478e-02,1.785238704285418265e+01,1.180297813604236495e-01,2.228453923075366609e-03
1.099612499999999882e+00,9.973617858828634497e-02,3.132093454146975731e+01,2.784007058964006731e+01,3.480863951829690439e+00,7.614413496642246093e-01,1.223365486574633105e+05,8.508752725217918478e-01,1.613799419446683078e-02,1.794518029657988123e+01,1.180911603956366629e-01,2.239757720581576385e-03
1.106667499999999693e+00,9.919355618914454942e-02,3.115348244277478429e+01,2.770850213007521035e+01,3.444980312699573943e+00,7.577659302125063778e-01,1.223008594644506084e+05,8.470152617577715315e-01,1.614062541170341314e-02,1.803808274151505842e+01,1.181295519244353054e-01,2.251063155235034658e-03
1.113722499999999727e+00,9.865474910302045319e-02,3.099077844888075717e+01,2.758299723687776961e+01,3.407781212002988003e+00,7.539762718590349300e-01,1.222637187688417762e+05,8.430352746492197902e-01,1.614338520572933255e-02,1.813109071637577330e+01,1.181448284906679441e-01,2.262369717783485612e-03
1.120777499999999760e+00,9.811941751400957146e-02,3.083080237339382279e+01,2.746157088680692127e+01,3.369231486586900637e+00,7.500415828685080832e-01,1.222247837950600806e+05,8.389029730014699870e-01,1.614630165327267386e-02,1.822420711646006097e+01,1.181318733033403096e-01,2.273675171751453079e-03
1.127832499999999794e+00,9.758699980350268866e-02,3.066424845166571345e+01,2.733557324336192096e+01,3.328675208303794264e+00,7.459102759322616683e-01,1.221834882744423667e+05,8.345641786263335860e-01,1.614942068252590499e-02,1.831744430154037317e+01,1.180822382526131309e-01,2.284976745364865509e-03
1.134887499999999827e+00,9.705760583084881155e-02,3.049265424154249615e+01,2.720657132480704732e+01,3.286082916735450166e+00,7.416031009550922981e-01,1.221399751415793580e+05,8.300406835551463747e-01,1.615273552450236308e-02,1.841079656792188146e+01,1.179987001267077673e-01,2.296275150295260144e-03
1.141942499999999860e+00,9.653179572870346226e-02,3.033038994358086882e+01,2.708811689452008054e+01,3.242273049060787837e+00,7.371863380606373806e-01,1.220948596082839795e+05,8.254020967112007945e-01,1.615620269915863522e-02,1.850424290344014366e+01,1.178912861111767879e-01,2.307572905939809203e-03
1.148997499999999894e+00,9.600895710829789043e-02,3.016829478235827722e+01,2.697144447540771850e+01,3.196850306950558274e+00,7.326027213654076053e-01,1.220475004065037792e+05,8.205882761353047172e-01,1.615987497430939127e-02,1.859779529667266829e+01,1.177505915403701253e-01,2.318866711580461377e-03
1.156052499999999705e+00,9.548860304129042076e-02,2.999590744222561156e+01,2.684645402689318772e+01,3.149453415332422956e+00,7.278098885483246239e-01,1.219973815888080717e+05,8.155547319352158819e-01,1.616379713935373746e-02,1.869146302069665566e+01,1.175694142787343938e-01,2.330154050709448438e-03
1.163107499999999739e+00,9.497161753125360484e-02,2.983681458987408774e+01,2.673565645880603725e+01,3.101158131068049162e+00,7.229104394635719188e-01,1.219455043655646004e+05,8.104092168577261557e-01,1.616789520378486902e-02,1.878521999776516793e+01,1.173637259793516574e-01,2.341439834207867127e-03
1.170162499999999772e+00,9.445715440447498279e-02,2.967905890350340670e+01,2.662790247261290233e+01,3.051156430890504812e+00,7.178207386628161490e-01,1.218909104192792729e+05,8.050638950149702211e-01,1.617224926998523521e-02,1.887907835755818908e+01,1.171196854278613031e-01,2.352718534379696913e-03
1.177217499999999806e+00,9.394421778636004305e-02,2.949710724164446063e+01,2.649869329446430655e+01,2.998413947180153194e+00,7.124436781689849063e-01,1.218324410689182841e+05,7.994167813568885395e-01,1.617695870646370868e-02,1.897305289072369305e+01,1.168209843415551202e-01,2.363983698883726989e-03
1.184272499999999839e+00,9.343482796390509271e-02,2.934055155879971011e+01,2.639525936866857947e+01,2.945292190131128862e+00,7.070115949668829280e-01,1.217725285984525253e+05,7.937118815742620903e-01,1.618183318867775361e-02,1.906710947317830929e+01,1.165049836128103644e-01,2.375250080335027884e-03
1.191327499999999873e+00,9.292750807427306581e-02,2.918380421904610955e+01,2.629308649746705129e+01,2.890717721579060040e+00,7.013720600208490641e-01,1.217094099931714445e+05,7.877891111580630490e-01,1.618702100537497759e-02,1.916126564780939034e+01,1.161464017943483612e-01,2.386507021885734062e-03
1.198382499999999684e+00,9.242119266399571875e-02,2.899904286723237234e+01,2.616521832066228370e+01,2.833824546570088643e+00,6.954184387833980407e-01,1.216417380058545968e+05,7.815364800330040218e-01,1.619264177734073759e-02,1.925552544529036680e+01,1.157269966962154034e-01,2.397745785827139209e-03
1.205437499999999718e+00,9.191842296003036039e-02,2.885092029654832402e+01,2.607378874398098390e+01,2.777131552567341455e+00,6.894478715444605221e-01,1.215727771680726291e+05,7.752660518241009102e-01,1.619843089353589782e-02,1.934987212239607146e+01,1.152955754405464855e-01,2.408989026038103800e-03
1.212492499999999751e+00,9.141677377779837410e-02,2.869037099177155525e+01,2.597231619322345608e+01,2.718054798548099615e+00,6.832015152777235478e-01,1.214994267355221527e+05,7.687059835809403330e-01,1.620465505579569629e-02,1.944431573861103146e+01,1.148086452506945632e-01,2.420215964814106512e-03
1.219547499999999784e+00,9.091615425163156183e-02,2.851909934808427494e+01,2.586253286195265488e+01,2.656566486131619609e+00,6.766830881662057040e-01,1.214215344882577774e+05,7.618601802255771105e-01,1.621133816837572530e-02,1.953884943974444965e+01,1.142661028921140298e-01,2.431425717272691842e-03
1.226602499999999818e+00,9.041740184682461878e-02,2.836130495446321476e+01,2.576767955306215185e+01,2.593625401401062014e+00,6.700047500599347616e-01,1.213402661319280742e+05,7.548464346341938747e-01,1.621838997337607391e-02,1.963347826027420240e+01,1.136863267149646750e-01,2.442628191252526476e-03
1.233657499999999851e+00,8.991944281836729280e-02,2.819967827906404523e+01,2.567179803200827592e+01,2.527880247055770635e+00,6.630625868160360259e-01,1.212541707883553026e+05,7.475556137635288589e-01,1.622594669225035577e-02,1.972819740683807410e+01,1.130511632393866317e-01,2.453813621951391865e-03
1.240712499999999885e+00,8.942166472942307542e-02,2.801958854650821706e+01,2.556050769257197430e+01,2.459080853936242317e+00,6.558041889760394261e-01,1.211623392178175854e+05,7.399326759845956669e-01,1.623410221869856299e-02,1.982299287449317760e+01,1.123508902549569533e-01,2.464975390272839545e-03
1.247767499999999696e+00,8.892562239699174087e-02,2.786355377621319818e+01,2.547461365306494230e+01,2.388940123148256323e+00,6.484290495634212892e-01,1.210670721295455005e+05,7.321871334981324697e-01,1.624266434506988280e-02,1.991789562459299745e+01,1.116192299334841653e-01,2.476134315011675226e-03
1.254822499999999730e+00,8.842954966919840121e-02,2.770216430310191669e+01,2.538652094622576882e+01,2.315643356876147418e+00,6.407602393565520194e-01,1.209658502466687205e+05,7.241331711314953345e-01,1.625187208364569161e-02,2.001288478488308087e+01,1.108251574201062212e-01,2.487272167393086379e-03
1.261877499999999763e+00,8.793268667849615805e-02,2.752312612911433121e+01,2.528464903675580899e+01,2.238477092358522214e+00,6.327361540003985096e-01,1.208575001404008799e+05,7.157060905620407087e-01,1.626185105868016220e-02,2.010794044675155945e+01,1.099571177778319170e-01,2.498380684088720265e-03
1.268932499999999797e+00,8.743608770582371459e-02,2.735562262223376351e+01,2.519689287996754246e+01,2.158729742266220608e+00,6.245048360223610651e-01,1.207436681020372926e+05,7.070613694860709009e-01,1.627246802633283349e-02,2.020309817927899587e+01,1.090402621494592217e-01,2.509476908206311439e-03
1.275987499999999830e+00,8.693886729959642012e-02,2.719154873201727085e+01,2.511573110697210964e+01,2.075817625045160320e+00,6.159989896553895727e-01,1.206230778736801440e+05,6.981283323280225162e-01,1.628385995265293346e-02,2.029835083094224402e+01,1.080622139730667564e-01,2.520553710580873252e-03
1.283042499999999864e+00,8.643977034252546543e-02,2.701180327012840010e+01,2.502361235973745224e+01,1.988190910390949195e+00,6.071129983808942754e-01,1.204937575083502888e+05,6.887960581701688678e-01,1.629623716339052494e-02,2.039366445979455378e+01,1.070034813328984008e-01,2.531597108354159860e-03
1.290097499999999675e+00,8.593922876817672307e-02,2.683165949348504853e+01,2.493478815926108183e+01,1.896871334223968253e+00,5.979319820596317170e-01,1.203564106159516377e+05,6.791539418647355442e-01,1.630955908555230607e-02,2.048906317348058082e+01,1.058783078515025816e-01,2.542617234968952335e-03
1.297152499999999709e+00,8.543721313201725620e-02,2.666191236520733199e+01,2.485938323349451906e+01,1.802529131712811372e+00,5.884948446316218273e-01,1.202111073833207774e+05,6.692428412319552100e-01,1.632384447364206015e-02,2.058457241928601178e+01,1.046929939676199961e-01,2.553620368746012826e-03
1.304207499999999742e+00,8.493234412354318252e-02,2.649339511900711130e+01,2.478898780746399666e+01,1.704407311543112868e+00,5.787058536577955881e-01,1.200557683360169904e+05,6.589622158436876376e-01,1.633932753447867731e-02,2.068017677930840748e+01,1.034296914242757437e-01,2.564595608577623868e-03
1.311262499999999775e+00,8.442308531462995591e-02,2.630980061042179230e+01,2.470811578819498777e+01,1.601684822226804306e+00,5.684587997216630217e-01,1.198878817146664660e+05,6.482005221070782364e-01,1.635629822535358477e-02,2.077583048462244619e+01,1.020682088604933230e-01,2.575527181038159488e-03
1.318317499999999809e+00,8.390961935837901176e-02,2.613020684467165466e+01,2.463468578224148331e+01,1.495521062430169579e+00,5.578390180612673444e-01,1.197079028807815193e+05,6.370473810685747251e-01,1.637475514704024929e-02,2.087158340768888820e+01,1.006230303341252852e-01,2.586428471161301805e-03
1.325372499999999842e+00,8.339095903369787843e-02,2.595599507382328142e+01,2.456995472642710254e+01,1.386040347396177763e+00,5.468200295988794313e-01,1.195143734558790165e+05,6.254749837865313244e-01,1.639489535279774896e-02,2.096744424000390339e+01,9.908844603550050201e-02,2.597297646643880950e-03
1.332427499999999876e+00,8.286516696876883303e-02,2.577001272166540247e+01,2.449738653962523216e+01,1.272626182040171638e+00,5.352901717928830738e-01,1.193040531412129931e+05,6.133660596695945655e-01,1.641711505499850177e-02,2.106335341258383309e+01,9.744283055618221945e-02,2.608116532217812956e-03
1.339482499999999687e+00,8.233195881170139729e-02,2.559383550471312319e+01,2.443704548812087296e+01,1.156790016592249559e+00,5.233243475652458176e-01,1.190768154143628344e+05,6.007992735038790721e-01,1.644149563826900751e-02,2.115938737102576894e+01,9.569894208835844074e-02,2.618900868099243925e-03
1.346537499999999721e+00,8.178910176540636623e-02,2.541427364933700161e+01,2.437639833979682535e+01,1.037875309540175595e+00,5.108210930804376604e-01,1.188289884613680042e+05,5.876680656157337035e-01,1.646850973061858223e-02,2.125549814908370649e+01,9.383680591129954507e-02,2.629634723508838395e-03
1.353592499999999754e+00,8.123506520810015730e-02,2.524504449253104355e+01,2.432953420906096653e+01,9.155102834700784564e-01,4.977845658028090536e-01,1.185585163801807794e+05,5.739768022706572825e-01,1.649847643726866722e-02,2.135175358324316619e+01,9.185611692169977360e-02,2.640326185059019455e-03
1.360647499999999788e+00,8.066597085784624199e-02,2.505730624622702152e+01,2.426975805928746510e+01,7.875481869395568602e-01,4.840280083521878995e-01,1.182587523540575057e+05,5.595293465359281182e-01,1.653225318868182733e-02,2.144802236359094039e+01,8.972032818091771333e-02,2.650940814528507210e-03
1.367702499999999821e+00,8.008065834286200169e-02,2.487660262351083063e+01,2.422170273312535116e+01,6.548998903854800213e-01,4.696473595901855536e-01,1.179283802681654197e+05,5.444264556294292623e-01,1.657013538787355938e-02,2.154443081544726368e+01,8.744601372743385226e-02,2.661502341796012118e-03
1.374757499999999855e+00,7.947565949505308591e-02,2.471381953602370629e+01,2.419679411783344136e+01,5.170254181902640411e-01,4.545963705949001565e-01,1.175623899919513206e+05,5.286195578605791257e-01,1.661286798663361153e-02,2.164106314448770618e+01,8.502324242593291281e-02,2.672015972950634363e-03
1.381812499999999888e+00,7.884310337404218383e-02,2.453105223173210447e+01,2.416016327470700986e+01,3.708889570250928358e-01,4.385594390657172603e-01,1.171475467013075104e+05,5.117772003724934127e-01,1.666223135772591443e-02,2.173771116173989171e+01,8.239016703030004052e-02,2.682425132775269946e-03
