RHO   : 1.225
NU    : 1.463e-05
B     : 2
U_inf : 7.9
RPM   : 140
power : 231.5127449134942
R_out : 1.52
R_in  : 0.059
N     : 200
M     : 200
dt    : 0.05
thrust: 25.990052769998552
eta   : 0.8868687421926075
optsucess:Optimization terminated successfully
îºåar[m],óÉå∑í∑chord[m],éÊïtäptheta[deg],ó¨ì¸äpphi[deg],å}äpalpha[deg],èzä¬gamma,Re,ógóÕåWêîCL,çRóÕåWêîCD,ó¨ì¸ë¨ìxV,ã«èäógóÕdL,ã«èäçRóÕdD
7.420175000000001075e-01,1.334949146739077275e-01,4.079147617843743490e+01,3.701254151550978122e+01,3.778934662927657229e+00,7.923756524369721665e-01,1.226245682857772772e+05,8.833631948525197952e-01,1.611753352609193723e-02,1.343869493758002953e+01,9.528938560797441115e-02,1.738616546587773426e-03
7.493225000000000025e-01,1.326608218671221084e-01,4.056095097378214831e+01,3.675995299238994107e+01,3.800997981392205460e+00,7.946596952905594646e-01,1.226449967107693956e+05,8.857619496385100710e-01,1.611613667847735035e-02,1.352544237722112541e+01,9.618093039707795167e-02,1.749979236266611992e-03
7.566275000000001194e-01,1.318333392740423105e-01,4.033226546396375056e+01,3.651026818717625133e+01,3.821997276787497455e+00,7.968317695839230996e-01,1.226643213129540236e+05,8.880431124453065372e-01,1.611482218867904548e-02,1.361248247742645212e+01,9.706446915277613940e-02,1.761374689263012130e-03
7.639325000000000143e-01,1.310126972855968075e-01,4.010844463412489347e+01,3.626644290257087988e+01,3.842001731554011812e+00,7.988985193999260659e-01,1.226826169088681781e+05,8.902136610428492691e-01,1.611358390050048744e-02,1.369979187180708635e+01,9.794040478790731752e-02,1.772800170186290781e-03
7.712374999999999092e-01,1.301985370100156580e-01,3.988625173481808872e+01,3.602542273956083108e+01,3.860828995257256757e+00,8.008409075789383325e-01,1.226997304711108591e+05,8.922536021645049997e-01,1.611243111498043140e-02,1.378738270042360092e+01,9.880624360815822016e-02,1.784255944727366865e-03
7.785425000000000262e-01,1.293904152826101939e-01,3.966041158578823200e+01,3.578210727255707013e+01,3.878304313231161871e+00,8.026409898944485422e-01,1.227155205209836568e+05,8.941440903673532059e-01,1.611137222641515626e-02,1.387527863868970357e+01,9.965964987284213483e-02,1.795743809474707351e-03
7.858474999999999211e-01,1.285888438426731062e-01,3.943588086101289747e+01,3.554118387278507640e+01,3.894696988227823731e+00,8.043267163931518970e-01,1.227302470366777125e+05,8.959144794387683408e-01,1.611038878550676012e-02,1.396344706499905008e+01,1.005035602059164562e-01,1.807261146464773796e-03
7.931525000000000380e-01,1.277944321595745059e-01,3.922041893739469742e+01,3.531016056579154849e+01,3.910258371603150707e+00,8.059241191045568575e-01,1.227441483487436490e+05,8.975921088199854125e-01,1.610946412537807987e-02,1.405183981802747262e+01,1.013406423275597379e-01,1.818803247016966256e-03
8.004574999999999330e-01,1.270057445767724114e-01,3.899623355285761050e+01,3.507180787898504093e+01,3.924425673872572684e+00,8.073757808261031732e-01,1.227567363652242930e+05,8.991166776330132837e-01,1.610862991345811401e-02,1.414054977597983687e+01,1.021641018654463606e-01,1.830378357260364431e-03
8.077625000000000499e-01,1.262243569229885287e-01,3.878243635608644269e+01,3.484452819862851669e+01,3.937908157457924663e+00,8.087546914335481674e-01,1.227686540536757529e+05,9.005648415384610583e-01,1.610784284579330761e-02,1.422946769220704866e+01,1.029821076319023671e-01,1.841976867350767540e-03
8.150674999999999448e-01,1.254498548785286938e-01,3.857583123100472733e+01,3.462535983717461363e+01,3.950471393830116362e+00,8.100367823636877018e-01,1.227797006111757219e+05,9.019113231729521951e-01,1.610711568317460540e-02,1.431860580214142686e+01,1.037914984071246494e-01,1.853598717324236389e-03
8.223725000000000618e-01,1.246812628175651416e-01,3.836676026740371981e+01,3.440521704070874165e+01,3.961543226694975939e+00,8.111644868852172507e-01,1.227893897389209742e+05,9.030956646199412852e-01,1.610647976360856867e-02,1.440800912089683372e+01,1.045849546742061431e-01,1.865245867110793291e-03
8.296774999999999567e-01,1.239292729664208670e-01,3.814755683612251147e+01,3.417752926009254111e+01,3.970027576029970362e+00,8.121102599624330232e-01,1.228086379648328875e+05,9.040069140172357631e-01,1.610468716553703841e-02,1.449770768777386287e+01,1.053587586860438297e-01,1.876943442000813828e-03
8.369825000000000736e-01,1.232319343248467203e-01,3.790985009891514323e+01,3.393648713082784241e+01,3.973362968087301272e+00,8.128994113917333841e-01,1.228758790956506564e+05,9.043901854524124539e-01,1.609740044878145426e-02,1.458772939837650462e+01,1.061159867008831803e-01,1.888777166558012512e-03
8.442874999999999686e-01,1.225436367692207679e-01,3.769665886136603916e+01,3.371988383831396163e+01,3.976775023052079749e+00,8.137061032226430290e-01,1.229445559084185079e+05,9.047819758291368863e-01,1.608996771488285446e-02,1.467786414995589794e+01,1.068776131197664292e-01,1.900631743868348060e-03
8.515925000000000855e-01,1.218548131657141015e-01,3.747945016924109751e+01,3.349959750558406313e+01,3.979852663657031275e+00,8.144332161629400657e-01,1.230064069150966970e+05,9.051351166964229922e-01,1.608328198173884435e-02,1.476826139580186847e+01,1.076319373265649110e-01,1.912504295029554373e-03
8.588974999999999804e-01,1.211717897557230278e-01,3.728087151610647965e+01,3.329801110593874824e+01,3.982860410167734067e+00,8.151433470255216029e-01,1.230667667940261745e+05,9.054800097863414665e-01,1.607676496709090769e-02,1.485879511911365114e+01,1.083861754101580616e-01,1.924392641381626442e-03
8.662025000000000974e-01,1.204831595702127028e-01,3.707400271982430695e+01,3.308872572597762485e+01,3.985276993846680327e+00,8.157135699618109914e-01,1.231152014693092642e+05,9.057569530383560164e-01,1.607154088530869315e-02,1.494960294800654310e+01,1.091248486458222255e-01,1.936285954782161582e-03
8.735074999999999923e-01,1.197895888270253673e-01,3.685454642434289241e+01,3.286741154752598248e+01,3.987134876816908591e+00,8.161517592003146859e-01,1.231524010956719430e+05,9.059697707715371751e-01,1.606753184386948072e-02,1.504070299991880511e+01,1.098488122989961513e-01,1.948187838676186971e-03
8.808125000000001092e-01,1.191062811317537690e-01,3.666177880145123424e+01,3.267265125739068310e+01,3.989127544060551145e+00,8.166215441931624630e-01,1.231922636035886098e+05,9.061979337853113270e-01,1.606323894933288712e-02,1.513188724721258183e+01,1.105783840073070318e-01,1.960109308041389515e-03
8.881175000000000042e-01,1.184227608657913711e-01,3.647462229087000196e+01,3.248386062878319080e+01,3.990761662086809380e+00,8.170066497337235001e-01,1.232249258655596350e+05,9.063849700723216607e-01,1.605972387798239656e-02,1.522326157769814792e+01,1.112985765888898221e-01,1.972036680934179196e-03
8.954225000000001211e-01,1.177295218078130701e-01,3.626876674895831343e+01,3.227718280900956671e+01,3.991583939948743165e+00,8.172003817826362093e-01,1.232413519198325521e+05,9.064790609624470141e-01,1.605795694675135957e-02,1.531494353243430595e+01,1.119954217857394296e-01,1.983959408129303340e-03
9.027275000000000160e-01,1.170374405174777338e-01,3.606975112294559693e+01,3.207764857281561888e+01,3.992102550129978500e+00,8.173225510833812546e-01,1.232517085951748741e+05,9.065383955863133281e-01,1.605684317338518241e-02,1.540680049712922894e+01,1.126839986552562733e-01,1.995888208780369644e-03
9.100325000000001330e-01,1.163467877750354595e-01,3.587415726896571755e+01,3.188182001626504203e+01,3.992337252700672856e+00,8.173778356867625883e-01,1.232563947990968009e+05,9.065652459581107214e-01,1.605633928318906528e-02,1.549884694193257317e+01,1.133648859536759423e-01,2.007825779542801812e-03
9.173375000000000279e-01,1.156585859788670373e-01,3.568525296749132281e+01,3.169291821056106429e+01,3.992334756930259410e+00,8.173772478181224876e-01,1.232563449698236800e+05,9.065649604447744148e-01,1.605634464091197297e-02,1.559106322844034942e+01,1.140393114543928055e-01,2.019771960330000483e-03
9.246424999999999228e-01,1.149700933700572580e-01,3.549533177445767507e+01,3.150336924327315558e+01,3.991962531184519936e+00,8.172895680640136495e-01,1.232489126546300540e+05,9.065223765452267157e-01,1.605714383180171373e-02,1.568348375897591751e+01,1.147030069426137194e-01,2.031723350764757987e-03
9.319475000000000398e-01,1.142841996883167816e-01,3.531430100939131478e+01,3.132294618559509303e+01,3.991354823796225304e+00,8.171464044748996125e-01,1.232367756620582222e+05,9.064528455119831296e-01,1.605844915426040895e-02,1.577605682021700240e+01,1.153598399578690537e-01,2.043680632234904596e-03
9.392524999999999347e-01,1.135964643838973803e-01,3.512924905200350878e+01,3.113895406599862881e+01,3.990294986004877309e+00,8.168966838638588301e-01,1.232156006180373952e+05,9.063315623546155386e-01,1.606072722798802116e-02,1.586884104904780024e+01,1.160028480810910839e-01,2.055638552253326659e-03
9.465575000000000516e-01,1.129138774231741721e-01,3.497066984105249077e+01,3.098156465792645164e+01,3.989105183126038234e+00,8.166162735582568333e-01,1.231918164875186776e+05,9.061953739676013031e-01,1.606328708245877493e-02,1.596168970850078495e+01,1.166415288051613902e-01,2.067596477270452430e-03
9.538624999999999465e-01,1.122135451808480983e-01,3.477364923790925388e+01,3.078700167383897934e+01,3.986647564070273209e+00,8.160368413984492308e-01,1.231426469574399962e+05,9.059139580222813626e-01,1.606858278450873367e-02,1.605489713460037038e+01,1.172394041350551946e-01,2.079525383473863377e-03
9.611675000000000635e-01,1.115152327722900849e-01,3.458471989008442904e+01,3.060080650055942897e+01,3.983913389525000515e+00,8.153918470668430896e-01,1.230878780028975452e+05,9.056007001430239622e-01,1.607448735973085810e-02,1.614824818470771106e+01,1.178278869011603752e-01,2.091454741937999288e-03
9.684724999999999584e-01,1.108241825911320949e-01,3.441940986871873065e+01,3.043824238137614913e+01,3.981167487342579747e+00,8.147437037496295664e-01,1.230328034742001473e+05,9.052859128789257914e-01,1.608043104806043330e-02,1.624167102110056859e+01,1.184153577662859780e-01,2.103390728280155920e-03
9.757775000000000754e-01,1.101210947195911394e-01,3.421295811548303334e+01,3.023550637960909881e+01,3.977451735873930971e+00,8.138660229006873248e-01,1.229581634290129150e+05,9.048596448825547700e-01,1.608849615004774927e-02,1.633545267187058769e+01,1.189708051440124259e-01,2.115312967433704595e-03
9.830824999999999703e-01,1.094394919784555525e-01,3.406461555153897081e+01,3.009015375441181916e+01,3.974461797127153861e+00,8.131592668179411509e-01,1.228980080942854111e+05,9.045163908401788744e-01,1.609500442338921214e-02,1.642915026299055370e+01,1.195492969173412717e-01,2.127265445030127912e-03
9.903875000000000872e-01,1.087436868597065759e-01,3.385978139004605225e+01,2.988937940721728381e+01,3.970401982828765775e+00,8.121988732696330260e-01,1.228161912698044907e+05,9.040499513205533244e-01,1.610386817453139663e-02,1.652326613309833192e+01,1.200921415725919039e-01,2.139204823646356432e-03
9.976924999999999821e-01,1.081089969894812736e-01,3.375673887212939661e+01,2.979127656480935471e+01,3.965462307320040125e+00,8.115631978262545232e-01,1.227928093465248239e+05,9.035144000988039048e-01,1.610625574929106657e-02,1.661710727844833357e+01,1.206796598376071034e-01,2.151263405286508393e-03
1.004997500000000210e+00,1.074897497106722527e-01,3.356048241501726181e+01,2.960644891680388469e+01,3.954033498213374020e+00,8.103998105720282563e-01,1.227828224904320086e+05,9.022925838182327407e-01,1.610691059418467574e-02,1.671147898167141577e+01,1.211910440433917602e-01,2.163392835351113461e-03
1.012302500000000105e+00,1.068777916131732758e-01,3.341096297937350101e+01,2.946809991027062381e+01,3.942863069102874096e+00,8.092606734353510189e-01,1.227730175625396660e+05,9.010962355736225060e-01,1.610755533533150125e-02,1.680582298557306231e+01,1.217039096601273962e-01,2.175519530529124428e-03
1.019607500000000222e+00,1.062688562106137713e-01,3.322959590465407587e+01,2.930058162761822160e+01,3.929014277035855152e+00,8.078453816249766550e-01,1.227607993530606036e+05,8.996098632849520715e-01,1.610836128775600812e-02,1.690044062369327804e+01,1.221750662057411868e-01,2.187659547896942443e-03
1.026912500000000117e+00,1.056657158570444427e-01,3.306784850839648016e+01,2.915326927200247908e+01,3.914579236394001072e+00,8.063671355654099537e-01,1.227479944765408291e+05,8.980573749834789288e-01,1.610920892871403262e-02,1.699513550470184242e+01,1.226348092442169219e-01,2.199803508193921581e-03
1.034217500000000234e+00,1.050667424327484945e-01,3.289596682757220236e+01,2.899755379498229146e+01,3.898413032589912230e+00,8.047084366540028233e-01,1.227335736687409080e+05,8.963153709111798539e-01,1.611016718573075185e-02,1.709001479629016629e+01,1.230657781888445934e-01,2.211956110324041300e-03
1.041522500000000129e+00,1.044729059441242836e-01,3.273512822387826304e+01,2.885387447153299334e+01,3.881253752345271923e+00,8.029445053542166866e-01,1.227181763368196116e+05,8.944628493436118655e-01,1.611119457527612070e-02,1.718500029823900022e+01,1.234785109204846743e-01,2.224112848024003327e-03
1.048827500000000246e+00,1.038830643789938057e-01,3.256620435084322907e+01,2.870398696930050164e+01,3.862217381542725647e+00,8.009840264207994665e-01,1.227009883360041858e+05,8.924039088920433516e-01,1.611234659466916422e-02,1.728015504824414350e+01,1.238590655498481991e-01,2.236274598470435436e-03
1.056132500000000141e+00,1.032974062152565153e-01,3.239289013960713248e+01,2.855137096230413363e+01,3.841519177303001520e+00,7.988486975719788497e-01,1.226821769180307892e+05,8.901613370034613393e-01,1.611361360893883918e-02,1.737546288984845333e+01,1.242101892953164644e-01,2.248440718999794152e-03
1.063437500000000036e+00,1.027162774317525729e-01,3.222104417857412528e+01,2.840149837436003821e+01,3.819545804214087958e+00,7.965783194780382548e-01,1.226620715253121016e+05,8.877769332650227163e-01,1.611497487717405974e-02,1.747090287230921390e+01,1.245374991297350936e-01,2.260611415483414210e-03
1.070742500000000152e+00,1.021396467090725374e-01,3.205064544019796813e+01,2.825430444957310172e+01,3.796340990624869072e+00,7.941777358210695414e-01,1.226406952924416546e+05,8.852557846240156625e-01,1.611643017969615135e-02,1.756647325439641349e+01,1.248413900118755387e-01,2.272786668676941672e-03
1.078047500000000047e+00,1.015671738152696402e-01,3.187427827152334459e+01,2.810256494005202654e+01,3.771713331471318487e+00,7.916277492327001841e-01,1.226178549234714446e+05,8.825777295588688176e-01,1.611799419331141209e-02,1.766219488191264375e+01,1.251186329589328294e-01,2.284967467415149715e-03
1.085352500000000164e+00,1.009993230037275203e-01,3.169793464465916344e+01,2.795172101016486366e+01,3.746213634494298006e+00,7.889857775702906473e-01,1.225940439761298330e+05,8.798030696352592273e-01,1.611963452431241367e-02,1.775804837132013247e+01,1.253778211258195496e-01,2.297155720132566803e-03
1.092657500000000059e+00,1.004373093361857483e-01,3.155331825398010537e+01,2.783249809228971472e+01,3.720820161690390648e+00,7.863537833805235300e-01,1.225701731439460127e+05,8.770388882848585421e-01,1.612128899797670920e-02,1.785393938714238260e+01,1.256343350985875407e-01,2.309347340519684287e-03
1.099962500000000176e+00,9.987765172120142976e-02,3.137256433110358245e+01,2.768004755872453160e+01,3.692516772379049961e+00,7.834197612592320725e-01,1.225433850895916403e+05,8.739575101948653391e-01,1.612315750394449632e-02,1.795005882662496433e+01,1.258394198225153970e-01,2.321541679470232999e-03
1.107267500000000071e+00,9.932290640974354712e-02,3.120697076605269871e+01,2.754332720795849454e+01,3.663643558094202390e+00,7.804267267405291530e-01,1.225158629062609252e+05,8.708141559162465573e-01,1.612509014285930242e-02,1.804626081846878805e+01,1.260305039277898609e-01,2.333739320587082094e-03
1.114572500000000188e+00,9.877262289156081565e-02,3.105045440942709689e+01,2.741661661382025628e+01,3.633837795606840615e+00,7.773377554708934545e-01,1.224872494186251133e+05,8.675700466364282271e-01,1.612711317430570723e-02,1.814256224583455790e+01,1.262015511156835135e-01,2.345939334243142722e-03
1.121877500000000083e+00,9.822558377969216326e-02,3.088029848040944358e+01,2.727828639138119726e+01,3.602012089028248099e+00,7.740410909661754602e-01,1.224564750446090475e+05,8.641078131034293230e-01,1.612930448764452254e-02,1.823901839993976637e+01,1.263344479131135456e-01,2.358139513113249354e-03
1.129182500000000200e+00,9.768285911947958977e-02,3.072286613788964260e+01,2.715366952663355349e+01,3.569196611256087781e+00,7.706409566655980647e-01,1.224244753678041889e+05,8.605369131907112390e-01,1.613159991413993036e-02,1.833556153838873470e+01,1.264452764950645403e-01,2.370339470840494150e-03
1.136487500000000095e+00,9.714304013739369359e-02,3.054836696680073160e+01,2.701397066743251330e+01,3.534396299368217420e+00,7.670099551064845089e-01,1.223900083917668526e+05,8.567235511278316062e-01,1.613409135169896827e-02,1.843226051232360874e+01,1.265132200321632538e-01,2.382537338339086024e-03
1.143792500000000212e+00,9.660724941163509327e-02,3.037843447722624290e+01,2.687986327408327014e+01,3.498571203142974539e+00,7.632707536944733917e-01,1.223541921780441480e+05,8.527965550696112729e-01,1.613670098635535885e-02,1.852906321695976644e+01,1.265576476178453258e-01,2.394736358871663029e-03
1.151097500000000107e+00,9.607569927208439720e-02,3.021924047360057841e+01,2.675777276013166173e+01,3.461467713468916685e+00,7.594516709055370018e-01,1.223172687040071032e+05,8.487856657363986868e-01,1.613941308920220641e-02,1.862595489491877032e+01,1.265828873962773493e-01,2.406936865433539647e-03
1.158402500000000002e+00,9.554735962691923712e-02,3.005252366960769095e+01,2.663022985809391230e+01,3.422293811513777761e+00,7.554532684432119227e-01,1.222782357592844637e+05,8.445864507226552576e-01,1.614230389785470399e-02,1.872297252528497680e+01,1.265723121084958713e-01,2.419135099031312006e-03
1.165707500000000119e+00,9.502226038926071816e-02,2.987647032639704392e+01,2.649501864352255609e+01,3.381451682874488274e+00,7.512910802556651557e-01,1.222371894594862679e+05,8.402152241410747457e-01,1.614536982548480520e-02,1.882011724901461847e+01,1.265280649999762363e-01,2.431332287290948867e-03
1.173012500000000014e+00,9.450192457360015452e-02,2.972983218890640345e+01,2.638919352836674292e+01,3.340638660539659632e+00,7.471251897617273707e-01,1.221956767526453332e+05,8.358401093114427027e-01,1.614849735450103047e-02,1.891731580026059589e+01,1.264763145512764475e-01,2.443532450986158136e-03
1.180317500000000130e+00,9.398378633056769793e-02,2.956035893795429814e+01,2.626346537155838234e+01,3.296893566395916686e+00,7.426942056246129686e-01,1.221510427928259596e+05,8.311865869885771696e-01,1.615188965400436022e-02,1.901466014332952525e+01,1.263731794407036424e-01,2.455724961764799152e-03
1.187622500000000025e+00,9.346895209046444941e-02,2.939297117500919043e+01,2.614141134885581153e+01,3.251559826153379351e+00,7.381227238296077520e-01,1.221044667345778871e+05,8.263855107663806709e-01,1.615546182152182916e-02,1.911210416265187817e+01,1.262389542919573893e-01,2.467914284413330432e-03
1.194927500000000142e+00,9.295761219354353733e-02,2.923260569943563070e+01,2.602744876134622487e+01,3.205156938089404495e+00,7.334415094155626313e-01,1.220562084903862851e+05,8.214691908022869749e-01,1.615919725271755536e-02,1.920964069619655845e+01,1.260785008362459159e-01,2.480101977226996553e-03
1.202232500000000037e+00,9.244938461854272649e-02,2.907660970065149542e+01,2.591919867557625778e+01,3.157411025075237188e+00,7.286154987608732814e-01,1.220058490923138161e+05,8.164008024675433184e-01,1.616313192692763953e-02,1.930727369993268283e+01,1.258854878455450133e-01,2.492285335319817819e-03
1.209537500000000154e+00,9.194357450879850346e-02,2.891294196249923942e+01,2.580522256208630338e+01,3.107719400412936483e+00,7.235772009782005521e-01,1.219526029808559979e+05,8.111094652667337757e-01,1.616733216762505573e-02,1.940501651302656327e+01,1.256478900113536801e-01,2.504459953881501243e-03
1.216842500000000049e+00,9.144082209017029284e-02,2.876508311025078868e+01,2.570821428352356364e+01,3.056868826727225485e+00,7.184027081967133688e-01,1.218971895123285794e+05,8.056750929189602228e-01,1.617174635107042693e-02,1.950284174836912854e+01,1.253782392698616077e-01,2.516628726935172134e-03
1.224147500000000166e+00,9.093913348313240053e-02,2.858692917025497238e+01,2.558420742525245473e+01,3.002721745002518539e+00,7.128831076003375733e-01,1.218372503364065778e+05,7.998782803387953777e-01,1.617656955468828317e-02,1.960079125618946705e+01,1.250397902147835361e-01,2.528778331943628589e-03
1.231452500000000061e+00,9.044068552864061028e-02,2.842861381519274033e+01,2.548076503211362365e+01,2.947848783079116686e+00,7.072739392711243633e-01,1.217754418776218517e+05,7.939874016479719909e-01,1.618159503449176015e-02,1.969881922340605840e+01,1.246763730320741975e-01,2.540925176629856876e-03
1.238757500000000178e+00,8.994444144389916740e-02,2.827235914210728751e+01,2.538069681776911324e+01,2.891662324338172940e+00,7.014703498313622498e-01,1.217105181943411881e+05,7.878923373970159183e-01,1.618692946171737534e-02,1.979694189655774039e+01,1.242692668513701998e-01,2.553061835108134687e-03
1.246062500000000073e+00,8.944969965177715365e-02,2.810827997984267412e+01,2.527458949670950616e+01,2.833690483133166627e+00,6.954043537564827959e-01,1.216415766241311358e+05,7.815216876110184785e-01,1.619265525324167440e-02,1.989516200656892764e+01,1.238058580129921260e-01,2.565182270583358289e-03
1.253367500000000190e+00,8.895672467096088498e-02,2.794506254033895232e+01,2.517103561077015428e+01,2.774026929568799815e+00,6.891201639736244111e-01,1.215689597938373336e+05,7.749218857316327869e-01,1.619875313695219587e-02,1.999347310012227652e+01,1.232933092573596096e-01,2.577289294407063801e-03
1.260672500000000085e+00,8.846537472145127312e-02,2.778355804124149486e+01,2.507102542222455099e+01,2.712532619016943425e+00,6.826166663925858913e-01,1.214924947562629386e+05,7.680917617154874311e-01,1.620524676784095702e-02,2.009187440714169526e+01,1.227308243565122248e-01,2.589382406961080602e-03
1.267977500000000202e+00,8.797511125322680925e-02,2.761235134331975516e+01,2.496365439282848087e+01,2.648696950491273405e+00,6.758481059366927557e-01,1.214114555726281542e+05,7.609832625197139322e-01,1.621220838658726099e-02,2.019036486256673513e+01,1.221095349350070636e-01,2.601456988423982240e-03
1.275282500000000097e+00,8.748668991469497891e-02,2.745296615757445835e+01,2.486959702990371568e+01,2.583369127670744447e+00,6.689184078038549197e-01,1.213269034596210113e+05,7.537055327978284813e-01,1.621955708028270313e-02,2.028894451653165021e+01,1.214475927184357346e-01,2.613522226707567283e-03
1.282587500000000214e+00,8.699905902581202277e-02,2.728405132982335246e+01,2.476885784052484496e+01,2.515193489298507057e+00,6.617242113422596717e-01,1.212373790652658208e+05,7.461500207957214581e-01,1.622743067497357458e-02,2.038760965447446694e+01,1.207256754413458949e-01,2.625567880872776722e-03
1.289892500000000108e+00,8.651290473505848788e-02,2.713364044685848597e+01,2.468821573024572658e+01,2.445424716612759397e+00,6.543657772914490689e-01,1.211439156680401939e+05,7.384220226677299381e-01,1.623575005177264191e-02,2.048637127202142239e+01,1.199615106657534597e-01,2.637604301082212971e-03
1.297197500000000225e+00,8.602619843907555186e-02,2.696561832386010948e+01,2.459380872883536995e+01,2.371809595024740869e+00,6.466329926924149207e-01,1.210435658915768145e+05,7.303008729104774055e-01,1.624479257268608701e-02,2.058521010024535158e+01,1.191158275807808892e-01,2.649609199372853548e-03
1.304502500000000120e+00,8.553935686298672070e-02,2.679707382407035610e+01,2.450214377778754482e+01,2.294930046282809943e+00,6.386010781869628783e-01,1.209369436310328892e+05,7.218655699868228304e-01,1.625452208131853912e-02,2.068413359894688242e+01,1.182015824066991877e-01,2.661590067679162324e-03
1.311807500000000015e+00,8.505193885716194613e-02,2.662652908764017212e+01,2.441207818490078552e+01,2.214450902739387050e+00,6.302493525531456253e-01,1.208234007721452508e+05,7.130943939977507640e-01,1.626501732301519065e-02,2.078314000889630719e+01,1.172141062641879478e-01,2.673544323074251734e-03
1.319112500000000132e+00,8.456267064163633385e-02,2.640804620580110651e+01,2.427898263882806162e+01,2.129063566973043553e+00,6.214540726095917345e-01,1.207007684565525851e+05,7.038573869838113950e-01,1.627650383856218963e-02,2.088217211117629191e+01,1.161290887831610413e-01,2.685452471341789014e-03
1.326417500000000027e+00,8.407705443891831665e-02,2.626341625941357449e+01,2.421845694475798183e+01,2.044959314655591776e+00,6.128559703497284961e-01,1.205777336711818207e+05,6.948274605470605714e-01,1.628818116309074110e-02,2.098137542260079869e+01,1.150664421636735379e-01,2.697393471292254975e-03
1.333722500000000144e+00,8.359008128608559629e-02,2.611122700523749884e+01,2.415457918013087024e+01,1.956647825106628602e+00,6.039351940542511121e-01,1.204466551999358635e+05,6.854586543532906751e-01,1.630078563469547492e-02,2.108066577354060556e+01,1.139281303594224526e-01,2.709307146326310218e-03
1.341027500000000039e+00,8.310003987102689005e-02,2.594487092669590211e+01,2.408171246948417732e+01,1.863158457211724572e+00,5.945553015323082890e-01,1.203049097975102777e+05,6.756076736487273138e-01,1.631460012089205186e-02,2.118002389733180379e+01,1.126873097216142261e-01,2.721177494741012885e-03
1.348332500000000156e+00,8.260628137389287862e-02,2.575862806902334512e+01,2.399418363703994928e+01,1.764444431983397399e+00,5.846936026619508064e-01,1.201513566272075550e+05,6.652506887409745939e-01,1.632977457463224286e-02,2.127942716002213430e+01,1.113382994382673130e-01,2.732998795973776845e-03
1.355637500000000051e+00,8.211000816853074313e-02,2.558801584799173412e+01,2.392543604334827378e+01,1.662579804643461445e+00,5.745347954217870923e-01,1.199880963605055586e+05,6.545816737314611444e-01,1.634613895805554426e-02,2.137895110363630380e+01,1.099155250649720278e-01,2.744797965573283864e-03
1.362942500000000168e+00,8.160926326973882983e-02,2.540969544811968461e+01,2.385333253125801534e+01,1.556362916861667500e+00,5.639307303944004479e-01,1.198119052307157253e+05,6.434450386655099496e-01,1.636405690523045492e-02,2.147854426441485742e+01,1.083894252704794975e-01,2.756553577178781026e-03
1.370247500000000063e+00,8.110325257082226513e-02,2.521981063814332913e+01,2.377381776660236667e+01,1.445992871540963565e+00,5.528648940755903629e-01,1.196214188158058096e+05,6.318234406779591472e-01,1.638371841899944822e-02,2.157818955222569812e+01,1.067555166488651924e-01,2.768261213248192701e-03
1.377552500000000180e+00,8.059286168595623800e-02,2.506864033610675691e+01,2.373490442921183785e+01,1.333735906894918166e+00,5.415200291714277192e-01,1.194187146147538442e+05,6.199088003976634953e-01,1.640495932442602445e-02,2.167804639599104988e+01,1.050487707773574003e-01,2.779958617425682104e-03
1.384857500000000075e+00,8.007213312851259313e-02,2.487124715686663734e+01,2.365598103315350897e+01,1.215266123713128810e+00,5.293964538107190920e-01,1.191933036533355917e+05,6.071763403327669062e-01,1.642894996423397216e-02,2.177783910976335946e+01,1.031696891001585431e-01,2.791560783022509033e-03
1.392162500000000191e+00,7.954283335148679135e-02,2.468111238193866086e+01,2.358677562995361043e+01,1.094336751985051093e+00,5.167840731480158878e-01,1.189485475446139171e+05,5.939305256012817891e-01,1.645542318694764861e-02,2.187773778296236671e+01,1.011737488211958830e-01,2.803117166906450835e-03
1.399467500000000086e+00,7.900386610192672299e-02,2.450269113390052667e+01,2.353186875953310064e+01,9.708223743674272432e-01,5.036966990159281732e-01,1.186827587384205108e+05,5.801858617101977034e-01,1.648464973584539556e-02,2.197776951956971558e+01,9.906244170203107324e-02,2.814631932984387828e-03
1.406772500000000203e+00,7.845217673583376738e-02,2.432229477781535820e+01,2.347924199820797497e+01,8.430527796073830071e-01,4.900047037751754653e-01,1.183908689883623592e+05,5.658062107058714485e-01,1.651729508679478445e-02,2.207788853497302028e+01,9.680863450227575329e-02,2.826085597450226326e-03
1.414077500000000098e+00,7.788506619052275315e-02,2.413940746362795409e+01,2.342931268736005990e+01,7.100947762678934128e-01,4.756519246668401979e-01,1.180685287881024706e+05,5.507325891561242193e-01,1.655398315966683659e-02,2.217809729973788535e+01,9.439953431114972426e-02,2.837472000089258633e-03
1.421382500000000215e+00,7.729977649916169868e-02,2.396988093186589452e+01,2.339776091545054726e+01,5.721200164153457113e-01,4.606293613826625277e-01,1.177116896106866188e+05,5.349555447284485288e-01,1.659534110274542978e-02,2.227848639411035592e+01,9.183190797278754924e-02,2.848800899330677927e-03
1.428687500000000110e+00,7.668981638030390735e-02,2.378870821884335385e+01,2.336167603837992601e+01,4.270321804634282237e-01,4.446930140795231634e-01,1.173093943968363455e+05,5.182188231277270463e-01,1.664285854694155797e-02,2.237893531410897197e+01,8.905453429588962300e-02,2.860031228323297627e-03
