RHO   : 1.225
NU    : 1.463e-05
B     : 2
U_inf : 7.9
RPM   : 140
power : 188.01420530060614
R_out : 1.375
R_in  : 0.059
N     : 200
M     : 200
dt    : 0.05
thrust: 20.990420378579408
eta   : 0.8819776182637341
optsucess:Optimization terminated successfully
îºåar[m],óÉå∑í∑chord[m],éÊïtäptheta[deg],ó¨ì¸äpphi[deg],å}äpalpha[deg],èzä¬gamma,Re,ógóÕåWêîCL,çRóÕåWêîCD,ó¨ì¸ë¨ìxV,ã«èäógóÕdL,ã«èäçRóÕdD
6.742300000000001070e-01,1.417193207552167322e-01,4.343669376059788334e+01,3.976441939292170247e+01,3.672274367676182649e+00,7.813213656686658348e-01,1.225241102758238412e+05,8.717537264708139499e-01,1.612450963570880372e-02,1.264843582218001394e+01,7.965783603684988001e-02,1.473401840145618924e-03
6.808099999999999152e-01,1.409060924539808912e-01,4.320643556090391968e+01,3.950954646465036291e+01,3.696889096253556772e+00,7.838730201641890272e-01,1.225475357402239897e+05,8.744335332107429082e-01,1.612286717448937340e-02,1.272386748262867329e+01,8.039459218833895637e-02,1.482321162410684279e-03
6.873899999999999455e-01,1.400980118562916155e-01,4.297779881581674744e+01,3.925736242696991951e+01,3.720436388846828368e+00,7.863140016120120368e-01,1.225698111894040630e+05,8.769971085487811013e-01,1.612131416160548711e-02,1.279958447619077511e+01,8.112484170310735321e-02,1.491269522621878211e-03
6.939699999999999758e-01,1.392951028136284464e-01,4.275046362469607431e+01,3.900754397155547082e+01,3.742919653140604375e+00,7.886444046974121491e-01,1.225909563690492068e+05,8.794445519256031130e-01,1.611984796158078687e-02,1.287558324343126692e+01,8.184838598645255425e-02,1.500246417029380214e-03
7.005500000000000060e-01,1.384974727583686560e-01,4.252507542149202635e+01,3.876069830156220064e+01,3.764377119929828375e+00,7.908678060226925766e-01,1.226110212366068154e+05,8.817796195719113106e-01,1.611846393863769489e-02,1.295185540187532425e+01,8.256535765550343520e-02,1.509250962952681310e-03
7.071300000000000363e-01,1.377051653887696181e-01,4.230167263872307615e+01,3.851684781190617457e+01,3.784824826816903354e+00,7.929855747481635575e-01,1.226300342661723553e+05,8.840037494116230743e-01,1.611715904558151669e-02,1.302839582123921858e+01,8.327568504869092836e-02,1.518282542865716060e-03
7.137100000000000666e-01,1.369181509073283121e-01,4.207940091110468472e+01,3.827514333545012448e+01,3.804257575654562018e+00,7.949969860937885491e-01,1.226480040593488375e+05,8.861161802639317964e-01,1.611593167315790096e-02,1.310520400324975832e+01,8.397910663774851847e-02,1.527340968024850027e-03
7.202900000000000968e-01,1.361365176308262370e-01,4.185871011927687135e+01,3.803598824915414411e+01,3.822721870122729904e+00,7.969066761769784124e-01,1.226649859743113193e+05,8.881217810868828888e-01,1.611477709693730220e-02,1.318227303030274378e+01,8.467588608408256612e-02,1.536425588009711135e-03
7.268699999999999051e-01,1.353603889851657527e-01,4.164057120324777372e+01,3.780028857129519793e+01,3.840282631952577574e+00,7.987210211859984144e-01,1.226810491351245582e+05,8.900272483012956481e-01,1.611368977354530815e-02,1.325959361008905191e+01,8.536646751709342507e-02,1.545535574623456247e-03
7.334499999999999353e-01,1.345898331662827019e-01,4.142559500401236505e+01,3.756862126425730963e+01,3.856973739755055419e+00,8.004434069556748410e-01,1.226962346323399688e+05,8.918361377894430397e-01,1.611266616425098205e-02,1.333715831606236613e+01,8.605099977964715541e-02,1.554670161702772667e-03
7.400299999999999656e-01,1.338248273842164993e-01,4.121353498426314133e+01,3.734075144788587153e+01,3.872783536377272462e+00,8.020726298912976837e-01,1.227105421705597691e+05,8.935471855082424142e-01,1.611170558397999678e-02,1.341496392744104860e+01,8.672916958896564887e-02,1.563828825856221480e-03
7.466099999999999959e-01,1.330654325295307916e-01,4.100565934636601639e+01,3.711794757499581721e+01,3.887711771370198299e+00,8.036087549437099797e-01,1.227239820430099790e+05,8.951604596705753369e-01,1.611080667540742625e-02,1.349299982090222372e+01,8.740074940583263119e-02,1.573010248331666548e-03
7.531900000000000261e-01,1.323115634501965676e-01,4.080210781743753046e+01,3.690044305334557606e+01,3.901664764091952176e+00,8.050423291780255397e-01,1.227364810506896320e+05,8.966660325849520330e-01,1.610997368132653998e-02,1.357126067403386749e+01,8.806450350107676572e-02,1.582213201019213710e-03
7.597700000000000564e-01,1.315628357652086633e-01,4.059937538362512299e+01,3.668497359721527573e+01,3.914401786409847261e+00,8.063489463807858026e-01,1.227478366422880063e+05,8.980382722798665451e-01,1.610921939586094573e-02,1.364975784864897967e+01,8.871763418239420051e-02,1.591437556105104040e-03
7.663500000000000867e-01,1.308186788340283402e-01,4.038960362172655039e+01,3.646393428620599764e+01,3.925669335520553194e+00,8.075030864730597946e-01,1.227578382544669003e+05,8.992503769764563781e-01,1.610855703128419303e-02,1.372852248371500750e+01,8.935728659535537022e-02,1.600685397677375100e-03
7.729299999999998949e-01,1.300795333454668745e-01,4.017624644023653957e+01,3.624048287564089321e+01,3.935763564595642805e+00,8.085355546662399417e-01,1.227667626543432416e+05,9.003346990222900192e-01,1.610796758035361667e-02,1.380753521665084449e+01,8.998648009001805614e-02,1.609956059156908165e-03
7.795099999999999252e-01,1.293467074054757138e-01,3.997632954107944414e+01,3.603099431322490886e+01,3.945335227854537941e+00,8.095129618513799974e-01,1.227751913357623562e+05,9.013611947202727626e-01,1.610741223914614190e-02,1.388671644815416251e+01,9.061192505490571480e-02,1.619243915969699639e-03
7.860899999999999554e-01,1.286202906407324098e-01,3.979660613082995724e+01,3.584237453923659444e+01,3.954231591593363238e+00,8.104199929526595403e-01,1.227829959724126384e+05,9.023137798225266959e-01,1.610689920282089641e-02,1.396603305845374088e+01,9.123157962344446981e-02,1.628544182709890402e-03
7.926699999999999857e-01,1.278968032949275024e-01,3.958960371472402784e+01,3.562888636837227807e+01,3.960717346351752433e+00,8.110804352484545232e-01,1.227886684519801056e+05,9.030073916413330348e-01,1.610652704240509575e-02,1.404568506149454166e+01,9.182666973567657487e-02,1.637870025209191326e-03
7.992500000000000160e-01,1.271780411881037465e-01,3.937911672222613646e+01,3.541342893813739323e+01,3.965687784088745005e+00,8.115861298221961340e-01,1.227930059300323192e+05,9.035384838128773799e-01,1.610624287805383081e-02,1.412556491650395074e+01,9.240647930711040625e-02,1.647213954789784798e-03
8.058300000000000463e-01,1.264681759156625618e-01,3.918529275757478558e+01,3.521572635543881802e+01,3.969566402135970229e+00,8.120011008405124686e-01,1.227993323675568681e+05,9.039538981171590937e-01,1.610569631535263904e-02,1.420558349584657343e+01,9.297745993459478886e-02,1.656574231272763594e-03
8.124100000000000765e-01,1.257701204809991424e-01,3.894104939585580638e+01,3.497080500496211641e+01,3.970244390893687303e+00,8.121615758483069492e-01,1.228130121645408653e+05,9.040318368805747573e-01,1.610421286481790795e-02,1.428601929532761794e+01,9.352240218252209913e-02,1.665986319213454223e-03
8.189900000000001068e-01,1.250876138890096578e-01,3.873716947548457057e+01,3.476585448355222496e+01,3.971314991932344274e+00,8.124149304030763297e-01,1.228346047383123223e+05,9.041548849550122835e-01,1.610187212637903889e-02,1.436649250433421265e+01,9.407855302134669750e-02,1.675421828484472938e-03
8.255699999999999150e-01,1.244134414464852373e-01,3.855809720276602093e+01,3.458563249726780953e+01,3.972464705498211845e+00,8.126869401200291776e-01,1.228577806888326741e+05,9.042869933827839546e-01,1.609936080626924934e-02,1.444706705786893153e+01,9.463786880236559063e-02,1.684873504689139581e-03
8.321499999999999453e-01,1.237283191721143955e-01,3.835152633855903304e+01,3.437868650899363843e+01,3.972839829565395497e+00,8.127756754985808740e-01,1.228653397140543238e+05,9.043300899731538944e-01,1.609854195688760134e-02,1.452795877325500484e+01,9.517815432046861090e-02,1.694325476610728529e-03
8.387299999999999756e-01,1.230458302527806386e-01,3.815838489796259836e+01,3.418535614080098384e+01,3.973028757161616742e+00,8.128203634395261279e-01,1.228691462348997447e+05,9.043517938066961692e-01,1.609812965080160627e-02,1.460899248453777588e+01,9.571429908427483979e-02,1.703785193600893975e-03
8.453100000000000058e-01,1.223614774548564682e-01,3.795960483342836511e+01,3.398676466971807741e+01,3.972840163710286809e+00,8.127757545370966064e-01,1.228653464467199956e+05,9.043301283602165341e-01,1.609854122760778425e-02,1.469024447811757739e+01,9.624135872996365804e-02,1.713252088730774425e-03
8.518900000000000361e-01,1.216823155193688805e-01,3.777918707536613852e+01,3.380660402835666645e+01,3.972583047009469404e+00,8.127149345257822510e-01,1.228601655022614577e+05,9.043005895769635760e-01,1.609910245303739634e-02,1.477161421218990256e+01,9.676720106277691968e-02,1.722729258345493536e-03
8.584700000000000664e-01,1.209984896535385712e-01,3.758582541068120264e+01,3.361401058951124554e+01,3.971814821169957543e+00,8.125331930243518963e-01,1.228446818599427934e+05,9.042123222007690808e-01,1.610078004540965030e-02,1.485322420764947005e+01,9.728006016755913477e-02,1.732209142814924345e-03
8.650500000000000966e-01,1.203187303015812448e-01,3.740646880361207138e+01,3.343554106425526840e+01,3.970927739356799879e+00,8.123232951411716307e-01,1.228267956453856459e+05,9.041103799626383219e-01,1.610271855906260374e-02,1.493496495340240671e+01,9.779014675672390022e-02,1.741697967385383121e-03
8.716299999999999049e-01,1.196378208216658107e-01,3.721905115496238636e+01,3.324935822921663231e+01,3.969692925745750500e+00,8.120310498841938340e-01,1.228018855724089080e+05,9.039684436308941251e-01,1.610541941417624467e-02,1.501692001396759579e+01,9.829139202191319868e-02,1.751193976371264501e-03
8.782099999999999351e-01,1.189819372544401177e-01,3.708705200616718400e+01,3.311912117637196928e+01,3.967930829795217829e+00,8.118142163502425346e-01,1.227949606212363724e+05,9.037780255753762315e-01,1.610611493503019687e-02,1.509884874413277700e+01,9.880125682176300883e-02,1.760724816343783557e-03
8.847899999999999654e-01,1.183329246255829387e-01,3.691609983393858130e+01,3.295349015906463563e+01,3.962609674873942556e+00,8.112730060732856741e-01,1.227903207849966857e+05,9.032096339884851943e-01,1.610641875006033411e-02,1.518108674123080704e+01,9.927316536364000354e-02,1.770281351993590159e-03
8.913699999999999957e-01,1.176862688784579558e-01,3.670671806546673110e+01,3.275224427501812841e+01,3.954473790448602255e+00,8.104446680729784358e-01,1.227832080616271269e+05,9.023396942062547055e-01,1.610688527715590720e-02,1.526361869622000178e+01,9.971095136526916813e-02,1.779853933976841907e-03
8.979500000000000259e-01,1.170472125090118443e-01,3.655466311016095204e+01,3.260773557334555051e+01,3.946927536815400206e+00,8.096754040721981793e-01,1.227765902979306848e+05,9.015317953086208203e-01,1.610732019447540936e-02,1.534612809271668077e+01,1.001547953544097702e-01,1.789427024294114581e-03
9.045300000000000562e-01,1.164108353712311333e-01,3.637218194439179086e+01,3.243540152145143196e+01,3.936780422940356683e+00,8.086394687652102009e-01,1.227676596716398926e+05,9.004438320194422252e-01,1.610790841524781941e-02,1.542889762167245493e+01,1.005661477537497656e-01,1.799013153389787982e-03
9.111100000000000865e-01,1.157780184192567785e-01,3.617194065694663863e+01,3.224722799011067309e+01,3.924712666835968200e+00,8.074051603152637702e-01,1.227569906873745495e+05,8.991475326540223634e-01,1.610861308983896692e-02,1.551188039212096825e+01,1.009527027209579098e-01,1.808610900266112084e-03
9.176899999999998947e-01,1.151508420598975485e-01,3.598780300649627151e+01,3.207544651488992571e+01,3.912356491606343578e+00,8.061392680949940326e-01,1.227460167016194609e+05,8.978180632803851591e-01,1.610934012290470702e-02,1.559497257875537102e+01,1.013343472915211180e-01,1.818218560548006584e-03
9.242699999999999250e-01,1.145290989317741259e-01,3.581677752612230847e+01,3.191714302649156565e+01,3.899634499630740603e+00,8.048338733166723324e-01,1.227346661800299189e+05,8.964471074039714882e-01,1.611009445395547926e-02,1.567818295054862432e+01,1.017100708142544968e-01,1.827836616575467766e-03
9.308499999999999552e-01,1.139119785847978877e-01,3.564828291209258282e+01,3.176236438338741408e+01,3.885918528705166075e+00,8.034243530677158684e-01,1.227223712324127846e+05,8.949667965429806138e-01,1.611091423720396182e-02,1.576154073905101782e+01,1.020717693161132811e-01,1.837464281181958601e-03
9.374299999999999855e-01,1.132990348229046401e-01,3.547759831312501433e+01,3.160676252946660014e+01,3.870835783658415519e+00,8.018720379614872051e-01,1.227087835674608214e+05,8.933365192105813257e-01,1.611182345124495541e-02,1.584505557702267886e+01,1.024143513312148202e-01,1.847100070397258726e-03
9.440100000000000158e-01,1.126901770477784642e-01,3.530521132739194456e+01,3.145090013884658475e+01,3.854311188545356259e+00,8.001688061057031787e-01,1.226938177296691283e+05,8.915477456071021489e-01,1.611282879959092043e-02,1.592872245310262969e+01,1.027364474678052614e-01,1.856742723744626497e-03
9.505900000000000460e-01,1.120851944802784134e-01,3.512625409247151964e+01,3.129000504816213635e+01,3.836249044309380629e+00,7.983044653354112175e-01,1.226773672764720395e+05,8.895897716844889391e-01,1.611393858778455493e-02,1.601255091340880909e+01,1.030364920638618398e-01,1.866392530878477601e-03
9.571700000000000763e-01,1.114845811811873144e-01,3.495012262069106868e+01,3.113302459453361237e+01,3.817098026157459412e+00,7.963252164936804878e-01,1.226598234722206544e+05,8.875111186398184637e-01,1.611512753907246714e-02,1.609651485779996705e+01,1.033199781025257863e-01,1.876049313058911552e-03
9.637500000000001066e-01,1.108882356209646564e-01,3.477368244258633467e+01,3.097681741045115800e+01,3.796865032135177564e+00,7.942319737937726387e-01,1.226411796040900954e+05,8.853127466010642932e-01,1.611639711682797890e-02,1.618062049197775210e+01,1.035868247565200212e-01,1.885713732527588733e-03
9.703299999999999148e-01,1.102965552962529849e-01,3.460862432520027454e+01,3.083276166726433587e+01,3.775862657935940891e+00,7.920575071490623120e-01,1.226217139954230661e+05,8.830290712913900775e-01,1.611772928805693325e-02,1.626483865189200628e+01,1.038409030515807518e-01,1.895384442966371007e-03
9.769099999999999451e-01,1.097084777018781931e-01,3.443312636058323761e+01,3.067984284860760269e+01,3.753283511975636699e+00,7.897184065222764282e-01,1.226006618798687559e+05,8.805724935548544519e-01,1.611917761344900876e-02,1.634921676861234019e+01,1.040713515987374965e-01,1.905061324502125251e-03
9.834899999999999753e-01,1.091248509370144615e-01,3.426955935455622893e+01,3.053975491512684926e+01,3.729804439429378338e+00,7.872850637719007727e-01,1.225786365595868701e+05,8.780169405540646510e-01,1.612070126105434598e-02,1.643370357410010740e+01,1.042868244974151509e-01,1.914742945763600124e-03
9.900700000000000056e-01,1.085445128140922200e-01,3.409134644630063349e+01,3.038681280072954038e+01,3.704533645571091327e+00,7.846654897846984111e-01,1.225547818150547100e+05,8.752658031884987810e-01,1.612236104197586548e-02,1.651835188596903592e+01,1.044752089150380314e-01,1.924429164178536938e-03
9.966500000000000359e-01,1.079685994162836310e-01,3.392603822042413242e+01,3.024758326419912891e+01,3.678454956225000849e+00,7.819620513718218424e-01,1.225300056216174708e+05,8.724265894577525327e-01,1.612409539647643303e-02,1.660310490212680179e+01,1.046494551243577070e-01,1.934120094463414631e-03
1.003230000000000066e+00,1.073963114343593900e-01,3.375751988304073592e+01,3.010659653780245648e+01,3.650923345238282103e+00,7.791083125895738037e-01,1.225036764075420069e+05,8.694295267926932524e-01,1.612595004578395996e-02,1.668799199810274203e+01,1.048006323630132075e-01,1.943814547553878412e-03
1.009810000000000096e+00,1.068275943779163212e-01,3.358636540707180274e+01,2.996444849433527935e+01,3.621916912736521166e+00,7.761026860684903106e-01,1.224757488578406628e+05,8.662729481010870147e-01,1.612793020900772645e-02,1.677300903595577708e+01,1.049281823607092073e-01,1.953511772220410669e-03
1.016389999999999905e+00,1.062624937603189462e-01,3.341281944776665824e+01,2.982127595258196706e+01,3.591543495184688517e+00,7.729572220149135697e-01,1.224463031851885462e+05,8.629695087891551264e-01,1.613003228814686302e-02,1.685815335408830506e+01,1.050334042778050536e-01,1.963212124043783695e-03
1.022969999999999935e+00,1.057013416204805184e-01,3.324558939995645090e+01,2.968534282181893502e+01,3.560246578137516771e+00,7.697098106292512565e-01,1.224156656994687219e+05,8.595590020242744878e-01,1.613223485049540898e-02,1.694341019448534169e+01,1.051210837153470634e-01,1.972916351571960686e-03
1.029549999999999965e+00,1.051438859023612754e-01,3.308263970473728932e+01,2.955463565728579667e+01,3.528004047451489544e+00,7.663402477618938002e-01,1.223836177084756346e+05,8.560202089398656344e-01,1.613455545159078047e-02,1.702878214656881894e+01,1.051882444226006491e-01,1.982623242731362551e-03
1.036129999999999995e+00,1.045895825371084137e-01,3.291223627594149548e+01,2.941820238758819173e+01,3.494033888353303308e+00,7.628006944416022561e-01,1.223496663279453787e+05,8.523028879386500556e-01,1.613703223471767492e-02,1.711428208199183842e+01,1.052281046246520552e-01,1.992330825527466754e-03
1.042710000000000026e+00,1.040388448226870904e-01,3.274537494216309597e+01,2.928697032094684261e+01,3.458404621216256913e+00,7.591381626548151518e-01,1.223142221536647266e+05,8.484564120992851288e-01,1.613963784416555872e-02,1.719989368545833130e+01,1.052467198111553121e-01,2.002040314405259275e-03
1.049290000000000056e+00,1.034915327379096472e-01,3.258098159424910278e+01,2.915975009558610864e+01,3.421231498662996362e+00,7.553451683842018483e-01,1.222771750825333293e+05,8.444729215331702177e-01,1.614238279031535508e-02,1.728561771316940820e+01,1.052427873506729394e-01,2.011751136140593147e-03
1.055870000000000086e+00,1.029474335377389971e-01,3.241828258425812237e+01,2.903571564454881226e+01,3.382566939709308773e+00,7.514050003124643773e-01,1.222383185901988618e+05,8.403348656272398021e-01,1.614528513218770056e-02,1.737145395003002335e+01,1.052136852263275690e-01,2.021461940079521177e-03
1.062449999999999894e+00,1.024061580059889148e-01,3.224811588850714372e+01,2.890591232830052704e+01,3.342203560206614910e+00,7.472843187639126583e-01,1.221972704397378548e+05,8.360072302807285416e-01,1.614837679511187465e-02,1.745740784874298157e+01,1.051544387045171697e-01,2.031170827683908501e-03
1.069029999999999925e+00,1.018683239019510800e-01,3.209149325670943398e+01,2.879102981378402504e+01,3.300463442925408497e+00,7.430547739367303617e-01,1.221546935222622706e+05,8.315652641937835154e-01,1.615161104650842533e-02,1.754346295076784301e+01,1.050746942863671068e-01,2.040880813593836957e-03
1.075609999999999955e+00,1.013328052716182537e-01,3.191936674572668409e+01,2.866303806468742010e+01,3.256328681039264872e+00,7.386035005561583100e-01,1.221093905269537063e+05,8.268904336368052554e-01,1.615508264615301767e-02,1.762963512774369690e+01,1.049582710192766832e-01,2.050585511379254648e-03
1.082189999999999985e+00,1.008005935719603063e-01,3.176609887086187456e+01,2.855495224862097103e+01,3.211146622240901749e+00,7.340461586541741079e-01,1.220624742296191253e+05,8.221042074582514125e-01,1.615871030224219282e-02,1.771590756263241317e+01,1.048211109279341136e-01,2.060291079497601329e-03
1.088770000000000016e+00,1.002702054937712195e-01,3.159191423486212713e+01,2.842846379531374268e+01,3.163450439548383120e+00,7.292266428208519224e-01,1.220122609283306374e+05,8.170426401355632695e-01,1.616262890121759194e-02,1.780229100550076993e+01,1.046406444824093118e-01,2.069987319722763151e-03
1.095350000000000046e+00,9.974282548513559166e-02,3.143680601521603535e+01,2.832208404231344900e+01,3.114721972902587677e+00,7.242883866891336453e-01,1.219601610577785177e+05,8.118563689971735053e-01,1.616673347945902020e-02,1.788877693805862634e+01,1.044369434264587476e-01,2.079683419704473572e-03
1.101929999999999854e+00,9.921699312098487822e-02,3.125809713427185699e+01,2.819464365743380441e+01,3.063453476838051692e+00,7.190734070595657945e-01,1.219044141342290532e+05,8.063794764224041511e-01,1.617116838556767813e-02,1.797536412546814333e+01,1.041868497813459860e-01,2.089367525635577559e-03
1.108509999999999884e+00,9.869409834478685972e-02,3.109917612736613179e+01,2.808790550401278097e+01,3.011270623353349940e+00,7.137549174092395754e-01,1.218467753161526634e+05,8.007938752227934387e-01,1.617579976284016716e-02,1.806205591592472004e+01,1.039150086424203145e-01,2.099052482995004357e-03
1.115089999999999915e+00,9.817297426786672498e-02,3.092700363496658156e+01,2.797005553707654002e+01,2.956948097890041538e+00,7.082065322428703347e-01,1.217857817808507971e+05,7.949668324195280356e-01,1.618075069796359733e-02,1.814884392309818040e+01,1.036026529060047885e-01,2.108727848704820742e-03
1.121669999999999945e+00,9.765438619294505851e-02,3.077368316308196228e+01,2.787178179843069614e+01,2.901901364651267468e+00,7.025343116877521554e-01,1.217224956280835904e+05,7.890097348184863524e-01,1.618594109966571548e-02,1.823574117316519505e+01,1.032649506349738455e-01,2.118402771066054888e-03
1.128249999999999975e+00,9.713694436501772722e-02,3.060142657462345994e+01,2.775651670216540623e+01,2.844909872458051936e+00,6.965824775432788440e-01,1.216550541069916799e+05,7.827589805399262080e-01,1.619153100844148915e-02,1.832272420364768095e+01,1.028784879305305322e-01,2.128062748356795379e-03
1.134830000000000005e+00,9.662165009784202951e-02,3.044660455885496475e+01,2.765959070842556500e+01,2.787013850429401529e+00,6.904905211310858881e-01,1.215849001879494608e+05,7.763610666055005272e-01,1.619740876296158968e-02,1.840981899965946056e+01,1.024635083536883651e-01,2.137720964484105934e-03
1.141410000000000036e+00,9.610747011032211296e-02,3.028561687232917166e+01,2.755862042244508103e+01,2.726996449884091955e+00,6.841482129833804660e-01,1.215106241152147413e+05,7.697002274712263503e-01,1.620370051865631378e-02,1.849700578701076026e+01,1.020031565918242400e-01,2.147366653121213307e-03
1.147989999999999844e+00,9.559440278756738130e-02,3.013081820033653102e+01,2.746580891717424677e+01,2.665009283162284692e+00,6.775787680134723878e-01,1.214323203120173421e+05,7.628008439775603167e-01,1.621040829071230746e-02,1.858429776597616012e+01,1.015004403751975093e-01,2.157002831288758193e-03
1.154569999999999874e+00,9.508165913940161418e-02,2.996816636051489979e+01,2.736793209104062896e+01,2.600234269474269500e+00,6.707053581209483362e-01,1.213488626334321889e+05,7.555822294713265830e-01,1.621764027526152036e-02,1.867167523574921262e+01,1.009431941595452797e-01,2.166621113178932023e-03
1.161149999999999904e+00,9.456913038606865052e-02,2.980008754906384283e+01,2.726770724671956359e+01,2.532380302344278800e+00,6.635371369234084327e-01,1.212601095046387054e+05,7.480539972940583038e-01,1.622542264033829604e-02,1.875913836587636041e+01,1.003321464897771742e-01,2.176221886518485676e-03
1.167729999999999935e+00,9.405684547773458803e-02,2.963555790051634631e+01,2.717361900459708934e+01,2.461938895919256520e+00,6.561053711022912793e-01,1.211661873158295493e+05,7.402489844398711938e-01,1.623375852586179599e-02,1.884670181555489066e+01,9.967148635846026505e-02,2.185808931141332897e-03
1.174309999999999965e+00,9.354417239711977639e-02,2.945985160459275676e+01,2.707163777952273165e+01,2.388213825070025109e+00,6.483528567390003383e-01,1.210660774016208452e+05,7.321071140265404953e-01,1.624275428247099959e-02,1.893433515950640000e+01,9.895174821157011469e-02,2.195374011846040144e-03
1.180889999999999995e+00,9.303143680702355423e-02,2.929110009405700765e+01,2.697934918350148692e+01,2.311750910555520289e+00,6.403542060785771817e-01,1.209604281466640095e+05,7.237067455645304070e-01,1.625236846457368822e-02,1.902207602637060546e+01,9.818387355136896921e-02,2.204926926570528918e-03
1.187470000000000026e+00,9.251792624232488271e-02,2.911613710924784471e+01,2.688428907778061827e+01,2.231848031467226878e+00,6.320494478650920955e-01,1.208481088276422524e+05,7.149848958497578844e-01,1.626272186282752205e-02,1.910989474102136043e+01,9.735793046297988584e-02,2.214459289210846029e-03
1.194049999999999834e+00,9.200350577816765463e-02,2.894419740349154679e+01,2.679559674202200270e+01,2.148600661469544093e+00,6.234632475783323802e-01,1.207290651280877646e+05,7.059674691412407554e-01,1.627383970553615902e-02,1.919781434288623956e+01,9.647718587940956603e-02,2.223975362706991175e-03
1.200629999999999864e+00,9.148740733564839078e-02,2.876231914634659503e+01,2.670084460967672513e+01,2.061474536669868574e+00,6.145362203044948401e-01,1.206020280238505366e+05,6.965920980249981076e-01,1.628586343187402377e-02,1.928579813739487037e+01,9.553160714360195427e-02,2.233465914671213786e-03
1.207209999999999894e+00,9.096966110544812967e-02,2.857483960121942701e+01,2.660455287254090351e+01,1.970286728678524613e+00,6.053083064225778243e-01,1.204670640152093110e+05,6.869007288135192679e-01,1.629881222999086943e-02,1.937385635085059121e+01,9.452674236154616494e-02,2.242934910150355503e-03
1.213789999999999925e+00,9.045054468135931003e-02,2.840697631338910512e+01,2.653069366904734139e+01,1.876282644341763062e+00,5.958691503853811300e-01,1.203250126244686689e+05,6.769875081905469827e-01,1.631262947369791633e-02,1.946207113398138588e+01,9.347639162213911002e-02,2.252398637525594889e-03
1.220369999999999955e+00,8.992822194340187314e-02,2.822304364322829784e+01,2.644506705276343794e+01,1.777976590464858564e+00,5.860438801342531256e-01,1.201726632455943327e+05,6.666687814637151099e-01,1.632765627394434579e-02,1.955032608550358120e+01,9.235196126820821583e-02,2.261829444752537239e-03
1.226949999999999985e+00,8.940290079579119031e-02,2.805750953861041452e+01,2.638083759021770547e+01,1.676671948392709499e+00,5.759401732140365660e-01,1.200109984025573358e+05,6.560576340883291779e-01,1.634382934152641201e-02,1.963874651718314013e+01,9.117024452228832121e-02,2.271250024501499619e-03
1.233530000000000015e+00,8.887249908778033225e-02,2.788282389886646229e+01,2.631185162537306610e+01,1.570972273493397520e+00,5.653910832228198347e-01,1.198365308919228846e+05,6.449787350805764596e-01,1.636153685838088317e-02,1.972723243910547453e+01,8.990360342159646467e-02,2.280635067604116790e-03
1.240110000000000046e+00,8.833599472600005276e-02,2.771543055827842394e+01,2.625420262921095471e+01,1.461227929067470566e+00,5.543966496358941898e-01,1.196482031344130228e+05,6.334321258983240943e-01,1.638093603494986117e-02,1.981585442362431948e+01,8.855138993681835324e-02,2.289992242347622248e-03
1.246689999999999854e+00,8.779083998713148318e-02,2.749978220249272098e+01,2.615406738354487359e+01,1.345714818947848279e+00,5.427362733386504878e-01,1.194408179686271324e+05,6.211861282343440482e-01,1.640262760512587251e-02,1.990434499928642254e+01,8.707605023197978467e-02,2.299272247659686370e-03
1.253269999999999884e+00,8.723950331407477610e-02,2.730635943375915886e+01,2.607766923325814190e+01,1.228690200501015850e+00,5.307808932062150209e-01,1.192195212265022128e+05,6.086303106996728829e-01,1.642614006792778372e-02,1.999302528425021563e+01,8.553734745315542953e-02,2.308541696993882640e-03
1.259849999999999914e+00,8.668117039054974715e-02,2.714197176071130357e+01,2.603091866154191081e+01,1.111053099169391878e+00,5.185444825949415693e-01,1.189833635992656345e+05,5.957793484372819748e-01,1.645163120954722114e-02,2.008194630522704216e+01,8.393706928935561196e-02,2.317807276101076317e-03
1.266429999999999945e+00,8.611247290411906674e-02,2.703518082123914468e+01,2.604345172107646178e+01,9.917291001626838964e-01,5.059235777161026348e-01,1.187288694814286428e+05,5.825245813762818248e-01,1.647954455085539824e-02,2.017133293161081653e+01,8.225863514441131286e-02,2.327086076526006363e-03
1.273009999999999975e+00,8.552342694165653014e-02,2.680566665552643357e+01,2.594352178816303933e+01,8.621448673633935744e-01,4.920576827905534523e-01,1.184355768862159312e+05,5.679622968891674395e-01,1.651225866146867685e-02,2.026009190472901977e+01,8.035620360560065401e-02,2.336180458204332316e-03
1.279590000000000005e+00,8.491985820951272745e-02,2.664498195649785472e+01,2.591498978279602028e+01,7.299921737018355561e-01,4.778114968649033734e-01,1.181181523905264621e+05,5.530006219724347138e-01,1.654829279080731116e-02,2.034940479069033259e+01,7.837368887037932108e-02,2.345297091885227819e-03
1.286170000000000035e+00,8.429465672365540896e-02,2.646742376463298640e+01,2.587590642795828799e+01,5.915173366746997452e-01,4.627463005437343901e-01,1.177632431840513309e+05,5.371788033403854801e-01,1.658931914947489247e-02,2.043873615181571068e+01,7.623580228363117939e-02,2.354337227818801767e-03
1.292749999999999844e+00,8.364346671386688192e-02,2.629331048128749870e+01,2.584670415154282708e+01,4.466063297446700719e-01,4.468432968542377370e-01,1.173651858563800633e+05,5.204770999761573202e-01,1.663621399305680384e-02,2.052823414113917622e+01,7.393819125902326150e-02,2.363315450576059917e-03
